text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
dir,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
),8,txsys,,1,1
=,8,txmiaX,,1,1
∑︁,8,txexs,,2,2
𝐿,8,NewTXMI,,1,1
bol,7,TeXGyreTermesX-Regular,,3,3
4,8,TeXGyreTermesX-Regular,,1,1
𝜋𝑟,8,NewTXMI,,2,2
2,7,TeXGyreTermesX-Regular,,1,1
𝑐,8,NewTXMI,,1,1
",",8,NewTXMI,,1,1
(10),8,TeXGyreTermesX-Regular,,4,4
(11),8,TeXGyreTermesX-Regular,,4,4
where the sum is over stars with bolometric luminosity,8,TeXGyreTermesX-Regular,,54,54
𝐿,8,NewTXMI,,1,1
bol,7,TeXGyreTermesX-Regular,,3,3
"at a
projected distance",8,TeXGyreTermesX-Regular,,23,18
𝑟,8,NewTXMI,,1,1
"away from the point of interest, and",8,TeXGyreTermesX-Regular,,36,36
𝑐,8,NewTXMI,,1,1
"is the
speed of light. The volume-averaged value is deﬁned as",8,TeXGyreTermesX-Regular,,61,54
,8,txsys,,0,0
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
,8,txsys,,0,0
=,8,txmiaX,,1,1
∫,8,txexs,,1,1
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
),8,txsys,,1,1
d,8,TeXGyreTermesX-Regular,,1,1
𝑉,8,NewTXMI,,1,1
∫,8,txexs,,1,1
d,8,TeXGyreTermesX-Regular,,1,1
𝑉,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
𝐿,8,NewTXMI,,1,1
bol,7,TeXGyreTermesX-Regular,,3,3
4,8,TeXGyreTermesX-Regular,,1,1
𝜋𝑅,8,NewTXMI,,2,2
2,7,TeXGyreTermesX-Regular,,1,1
𝑐,8,NewTXMI,,1,1
.,8,NewTXMI,,1,1
where,8,TeXGyreTermesX-Regular,,5,5
𝑅,8,NewTXMI,,1,1
"is the radius of the H ii region (or aperture). McLeod et al.
(2019) and Barnes et al. (2020) use a similar expression, except they
assume",8,TeXGyreTermesX-Regular,,138,69
𝐿,8,NewTXMI,,1,1
bol,7,TeXGyreTermesX-Regular,,3,3
≈,8,txsys,,1,1
𝑄,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
ℎ𝜈,8,NewTXMI,,2,2
,8,txsys,,0,0
", the rate of ionizing photons emitted by the
source population multiplied by the mean SED energy. It is important",8,TeXGyreTermesX-Regular,,114,68
"to note that this does not have a dependence on gas/dust properties
(density, opacity, metallicity, etc). Therefore, as noted by the authors,
these expressions are strictly a property of the radiation ﬁeld – they
show the radiative momentum ﬂux at position",8,TeXGyreTermesX-Regular,,256,73
𝑟,8,NewTXMI,,1,1
"given a luminos-
ity which only decreases by geometric dilution. This is delivered
as momentum in the gas if radiation streams through an optically
thin medium before getting absorbed at the position",8,TeXGyreTermesX-Regular,,199,65
𝑟,8,NewTXMI,,1,1
. Beyond,8,TeXGyreTermesX-Regular,,8,8
𝑟,8,NewTXMI,,1,1
",
the deposited momentum would be further reduced by attenuation.
Alternatively, radiation could leak out through holes in the density
structure instead of interacting with gas at all. Determining this ob-
servationally is made more complicated by projecting stars and gas to
2D. In short, this",8,TeXGyreTermesX-Regular,,294,70
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
measures the,8,TeXGyreTermesX-Regular,,12,12
potential,8,TeXGyreTermesX-Italic,,9,9
"for a source to provide
momentum, not how much momentum is actually deposited in the
gas. Without accounting for density, it is possible that",8,TeXGyreTermesX-Regular,,141,60
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
"is being
overestimated in the observations, particularly for larger radii/optical
depths, as",8,TeXGyreTermesX-Regular,,92,72
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
is propagating as,8,TeXGyreTermesX-Regular,,17,17
∝,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
instead of,8,TeXGyreTermesX-Regular,,10,10
∝,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
e,8,TeXGyreTermesX-Regular,,1,1
−,7,txsys,,1,1
𝜏,7,NewTXMI7,,1,1
(,7,txsys,,1,1
𝑟,7,NewTXMI7,,1,1
),7,txsys,,1,1
". Pel-
legrini et al. (2011) use a diﬀerent method, carrying out a grid of
cloudy (Ferland et al. 1998) photoionization models for varying po-
sitions",8,TeXGyreTermesX-Regular,,150,67
𝑟,8,NewTXMI,,1,1
and densities,8,TeXGyreTermesX-Regular,,13,13
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
(keeping,8,TeXGyreTermesX-Regular,,8,8
𝑄,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
ﬁxed). Therefore instead of,8,TeXGyreTermesX-Regular,,27,27
5 pclog[ (g cm,5,DejaVuSans,,14,14
2,3,DejaVuSans,,1,1
")]



















































































log[",5,DejaVuSans,,90,4
P,5,DejaVuSans-Oblique,,1,1
rad,3,DejaVuSans,,3,3
(dyn cm,5,DejaVuSans,,7,7
2,3,DejaVuSans,,1,1
")]



















































































log[",5,DejaVuSans,,90,4
P,5,DejaVuSans-Oblique,,1,1
gas,3,DejaVuSans,,3,3
(dyn cm,5,DejaVuSans,,7,7
2,3,DejaVuSans,,1,1
")]



















































































log[",5,DejaVuSans,,90,4
P,5,DejaVuSans-Oblique,,1,1
rad,3,DejaVuSans,,3,3
/,5,DejaVuSans,,1,1
P,5,DejaVuSans-Oblique,,1,1
gas,3,DejaVuSans,,3,3
],5,DejaVuSans,,1,1
"2.0
1.5
1.0
0.5
0.0


12.0
11.5
11.0
10.5
10.0
9.5
9.0


12.0
11.5
11.0
10.5
10.0
9.5
9.0


1.00
0.75
0.50
0.25
0.00
0.25
0.50
0.75
1.00",4,DejaVuSans,,136,4
The growth of H ii regions around massive stars,11,TeXGyreTermesX-Italic,,47,47
9,11,TeXGyreTermesX-Regular,,1,1
Figure 9.,7,TeXGyreTermesX-Bold,,9,9
"Radial proﬁles of density, gas thermal pressure",7,TeXGyreTermesX-Regular,,47,47
𝑃,7,NewTXMI7,,1,1
gas,6,TeXGyreTermesX-Regular,,3,3
", radiation pressure",7,TeXGyreTermesX-Regular,,20,20
𝑃,7,NewTXMI7,,1,1
rad,6,TeXGyreTermesX-Regular,,3,3
", and the ratio",7,TeXGyreTermesX-Regular,,15,15
𝑃,7,NewTXMI7,,1,1
rad,6,TeXGyreTermesX-Regular,,3,3
/,7,TeXGyreTermesX-Regular,,1,1
𝑃,7,NewTXMI7,,1,1
gas,6,TeXGyreTermesX-Regular,,3,3
". Points show the median value in each radial bin.
Filled regions show the ﬁrst and third quartiles in the bin. The origin for the left-hand column is the ﬁrst massive-star H ii region. The right-hand column has the
origin at the cluster centre of mass.",7,TeXGyreTermesX-Regular,,253,164
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
10,6,DejaVuSans,,2,2
24,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
23,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
22,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
21,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
20,4,DejaVuSans,,2,2
d,4,DejaVuSans,,1,1
e,4,DejaVuSans,,1,1
n,4,DejaVuSans,,1,1
s,3,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
t,2,DejaVuSans,,1,1
y,4,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
g,4,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
c,3,DejaVuSans,,1,1
m,6,DejaVuSans,,1,1
3,3,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
origin = first HII region (t=0.43 Myr),8,DejaVuSans,,38,38
"Z/Zsol
2
1
0.5
0.1",6,DejaVuSans,,18,6
origin = cluster COM (t=1.22 Myr),8,DejaVuSans,,33,33
10,6,DejaVuSans,,2,2
13,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
12,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
11,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
10,4,DejaVuSans,,2,2
10,6,DejaVuSans,,2,2
9,4,DejaVuSans,,1,1
p,4,DejaVuSans,,1,1
r,2,DejaVuSans,,1,1
e,4,DejaVuSans,,1,1
ss,3,DejaVuSans,,2,2
u,4,DejaVuSans,,1,1
r,2,DejaVuSans,,1,1
e,4,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
d,4,DejaVuSans,,1,1
y,4,DejaVuSans,,1,1
n,4,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
c,3,DejaVuSans,,1,1
m,6,DejaVuSans,,1,1
2,3,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
P,6,DejaVuSans,,1,1
rad,4,DejaVuSans,,3,3
"for Z/Zsol
2
1
0.5
0.1",6,DejaVuSans,,22,10
P,6,DejaVuSans,,1,1
gas,4,DejaVuSans,,3,3
for Z/Zsol,6,DejaVuSans,,10,10
"2


1


0.5


0.1",6,DejaVuSans,,17,3
"1

10",6,DejaVuSans,,5,2
r (pc),6,DejaVuSans,,6,6
"0.001

0.01

0.1

1",6,DejaVuSans,,19,5
"10

100",6,DejaVuSans,,7,3
P,4,DejaVuSans,,1,1
r,1,DejaVuSans,,1,1
a,2,DejaVuSans,,1,1
d,3,DejaVuSans,,1,1
/,2,DejaVuSans,,1,1
P,4,DejaVuSans,,1,1
g,3,DejaVuSans,,1,1
a,2,DejaVuSans,,1,1
s,2,DejaVuSans,,1,1
"Z/Zsol
2
1
0.5
0.1",6,DejaVuSans,,18,6
"1

10",6,DejaVuSans,,5,2
r (pc),6,DejaVuSans,,6,6
10,11,TeXGyreTermesX-Regular,,2,2
A. A. Ali,11,TeXGyreTermesX-Italic,,9,9
"equation (10), they have",8,TeXGyreTermesX-Regular,,24,24
,8,txexs,,0,0
𝑄,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
𝜋𝑟,8,NewTXMI,,2,2
2,7,TeXGyreTermesX-Regular,,1,1
𝑐𝑛,8,NewTXMI,,2,2
H,7,TeXGyreTermesX-Regular,,1,1
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
),8,txsys,,1,1
=,8,txmiaX,,1,1
,8,txexs,,0,0
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
ℎ𝜈,8,NewTXMI,,2,2
,8,txsys,,0,0
𝐿,8,NewTXMI,,1,1
bol,7,TeXGyreTermesX-Regular,,3,3
𝐿,8,NewTXMI,,1,1
ion,7,TeXGyreTermesX-Regular,,3,3
"where the term in brackets is the best-ﬁtting output of the photoion-
ization models, and",8,TeXGyreTermesX-Regular,,89,69
𝐿,8,NewTXMI,,1,1
ion,7,TeXGyreTermesX-Regular,,3,3
"is the ionizing luminosity. This does take
into account some of the density and positional information of the
source and H ii region.",8,TeXGyreTermesX-Regular,,133,66
"With these caveats, we can compare with the trends found by Lopez
et al. (2011) (equation 10) and Pellegrini et al. (2011) (equation 12)
who both observed 30 Doradus in the LMC and computed pressure
ratios at multiple points inside the region. Both studies found that
the direct radiation pressure was greater than or comparable to the
ionized gas pressure in the inner region, but was less important fur-
ther out, by up to an order of magnitude. However, they disagree
about the distances involved – Pellegrini et al. say radiation pressure
dominated the inner 10 pc, while this is closer to 70 pc for Lopez
et al.. The maximum of",8,TeXGyreTermesX-Regular,,632,71
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
"was around 3 for Pellegrini et al.
and 10 for Lopez et al.; the discrepancies may be attributed to dif-",8,TeXGyreTermesX-Regular,,103,68
"ferences in the method. Compared with our models, 30 Doradus is",8,TeXGyreTermesX-Regular,,63,63
"an extreme example containing stars with higher luminosities and
eﬀective temperatures (thus more energetic spectra). This makes the
radiation pressure larger, as",8,TeXGyreTermesX-Regular,,162,67
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
∝,8,txsys,,1,1
𝐿,8,NewTXMI,,1,1
bol,7,TeXGyreTermesX-Regular,,3,3
∝,8,txsys,,1,1
𝑇,8,NewTXMI,,1,1
"4
eﬀ",7,TeXGyreTermesX-Regular,,4,2
. The ratio,8,TeXGyreTermesX-Regular,,11,11
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
"is similarly aﬀected, as the ionized gas temperature",8,TeXGyreTermesX-Regular,,52,52
𝑇,8,NewTXMI,,1,1
"does not scale
signiﬁcantly with",8,TeXGyreTermesX-Regular,,32,17
𝑇,8,NewTXMI,,1,1
eﬀ,7,TeXGyreTermesX-Regular,,2,2
(and,8,TeXGyreTermesX-Regular,,4,4
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
∝,8,txsys,,1,1
𝑇,8,NewTXMI,,1,1
).,8,TeXGyreTermesX-Regular,,2,2
"A later study by Lopez et al. (2014) examined 32 H ii regions in
the LMC and SMC using volume-averaged pressures (equation 11).
They found that the ionization pressure was the dominant term,
while the direct radiation pressure was up to two orders of mag-
nitude smaller (",8,TeXGyreTermesX-Regular,,272,64
∼,8,txsys,,1,1
few,8,TeXGyreTermesX-Regular,,3,3
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
12,7,TeXGyreTermesX-Regular,,2,2
dyn cm,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"). These results were con-
sistent across H ii region sizes between 10 and 100 pc. McLeod et al.
(2019) observed LMC H ii regions with higher angular resolution
and identiﬁed younger, more compact sub-regions (down to 3 pc).
They reached similar conclusions to Lopez et al. (2014), although
values of",8,TeXGyreTermesX-Regular,,300,69
,8,txsys,,0,0
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
,8,txsys,,0,0
"were even smaller (by a factor of 10) which they at-
tribute to the method being dependent on morphology. Barnes et al.
(2020) examined H ii regions in the super-solar metallicity of the
Central Molecular Zone (CMZ) of the Milky Way. The authors note
that the CMZ has higher ambient pressures than the LMC/SMC,
which would aﬀect the expansion of the H ii region and the point
where pressure equilibrium between ionized gas and neutral gas is
reached (see Raga et al. 2012 for the theoretical description). They
used equation (11) which is not metallicity-dependent, but the ther-",8,TeXGyreTermesX-Regular,,579,68
"mal gas pressure (and hence the ratio between them) is, as",8,TeXGyreTermesX-Regular,,58,58
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
∝,8,txsys,,1,1
𝑇,8,NewTXMI,,1,1
".
For a sample of H ii regions up to a few pc in size, they found a trend
with radius showing the direct radiation pressure was dominant up
to 0",8,TeXGyreTermesX-Regular,,144,71
.,8,NewTXMI,,1,1
"1 pc, beyond which the ionization pressure became important.
The largest ratios were reached on the smallest scales within Sgr B2,
with",8,TeXGyreTermesX-Regular,,135,69
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
≈,8,txsys,,1,1
10.,8,TeXGyreTermesX-Regular,,3,3
"A ﬁnal note can be made on the role of the indirect radiation
pressure. Although our models do include both components, they
can not be disentangled explicitly as we track the",8,TeXGyreTermesX-Regular,,175,62
net,8,TeXGyreTermesX-Italic,,3,3
"momentum
change in each cell, not the momentum transferred with each photon
interaction event – in the notation of the observational papers, our",8,TeXGyreTermesX-Regular,,144,68
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
+,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
IR,7,TeXGyreTermesX-Regular,,2,2
". The observational studies which calculate both
components show one of them being much larger than the other.
Lopez et al. (2014) found",8,TeXGyreTermesX-Regular,,136,61
𝑃,8,NewTXMI,,1,1
IR,7,TeXGyreTermesX-Regular,,2,2
∼,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
(,8,TeXGyreTermesX-Regular,,1,1
∼,8,txsys,,1,1
few,8,TeXGyreTermesX-Regular,,3,3
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
11,7,TeXGyreTermesX-Regular,,2,2
dyn cm,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"),
except for two sources where they were comparable, and",8,TeXGyreTermesX-Regular,,57,54
𝑃,8,NewTXMI,,1,1
IR,7,TeXGyreTermesX-Regular,,2,2
,8,txsys,,0,0
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
".
Conversely, Lopez et al. (2011) found",8,TeXGyreTermesX-Regular,,39,37
𝑃,8,NewTXMI,,1,1
IR,7,TeXGyreTermesX-Regular,,2,2
,8,txsys,,0,0
𝑃,8,NewTXMI,,1,1
dir,7,TeXGyreTermesX-Regular,,3,3
". Therefore, it
seems reasonable to compare our",8,TeXGyreTermesX-Regular,,47,31
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
"to whichever component is
dominant for a particular region. A more analogous comparison
could be made by computing synthetic observations from our simu-",8,TeXGyreTermesX-Regular,,152,64
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
(12),8,TeXGyreTermesX-Regular,,4,4
"lations and using the observational methodology on those outputs. In
summary, our work is broadly in agreement with the observational
results – if radiation pressure is the dominant feedback mechanism,
this occurs at small scales, while the thermal pressure dominates on
larger scales.",8,TeXGyreTermesX-Regular,,285,68
4.2 Comparison with theory,8,TeXGyreTermesX-Bold,,26,26
"Our star formation eﬃciency results are almost the same for each
metallicity, although it is possible they may diverge were the models
to be evolved for longer. Fukushima et al. (2020) did ﬁnd diﬀerences
as a function of metallicity in their models of photoionization and
radiation pressure at",8,TeXGyreTermesX-Regular,,293,69
𝑍,8,NewTXMI,,1,1
/,8,txsys,,1,1
Z,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
=,8,txmiaX,,1,1
"1, 0.1, and 0.01. They found lower
SFEs at lower metallicities, attributing this to the greater disruption
at higher temperature. For a similar surface density as our model, the
diﬀerent metallicities showed SFEs of around 20 per cent at 1 Z",8,TeXGyreTermesX-Regular,,241,71
,7,txsys,,0,0
",
10 per cent at 0",8,TeXGyreTermesX-Regular,,18,16
.,8,NewTXMI,,1,1
1 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
", and 3 per cent at 0",8,TeXGyreTermesX-Regular,,21,21
.,8,NewTXMI,,1,1
01 Z,8,TeXGyreTermesX-Regular,,4,4
,7,txsys,,0,0
". The SFE was set by
photoionization – the ﬁducial model with both mechanisms was the
same as the model with only photoionization, while the model with",8,TeXGyreTermesX-Regular,,151,65
only radiation pressure had a greater SFE by a factor of 4 (a more,8,TeXGyreTermesX-Regular,,66,66
drastic variation than we ﬁnd).,8,TeXGyreTermesX-Regular,,31,31
"Kim et al. (2018) also found that radiation pressure was secondary
to photoionization in their parameter study of GMC mass and surface
density. In particular, radiation pressure started to become important
above 200 M",8,TeXGyreTermesX-Regular,,217,70
,7,txsys,,0,0
pc,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"(for reference, our cloud is 240 M",8,TeXGyreTermesX-Regular,,34,34
,7,txsys,,0,0
pc,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"). In
general, lower SFEs were reached by photoionization-only models
compared to radiation pressure-only runs, and combined-feedback
models were slightly lower; around this surface density, the SFEs
were around 20 to 40 per cent. It should be noted that Kim et al.
convert 100 per cent of the sink mass to stars, while we limit this to
30 per cent. As in our models, the ratio between the hydrodynamics
and feedback SFE was around 0.5.",8,TeXGyreTermesX-Regular,,436,70
"Howard et al. (2017) also carried out combined photoionization-
radiation pressure simulations. They saw SFEs around 16 to 21 per
cent in GMCs between 10",8,TeXGyreTermesX-Regular,,153,65
4,7,TeXGyreTermesX-Regular,,1,1
and 10,8,TeXGyreTermesX-Regular,,6,6
6,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
", which are only slightly
higher than the results we ﬁnd here (albeit their simulations are
evolved for a longer fraction of the free-fall time). The reductions in
the SFE compared with hydrodynamics-only runs were 20 to 50 per
cent, which are also exhibited by longer-running models in our set of
simulations. Their star formation method and deﬁnition of the SFE
are similar to ours, perhaps making this a more direct comparison
than with Kim et al. (2018). Howard et al. (2018) also applied the
two mechanisms in a 10",8,TeXGyreTermesX-Regular,,519,71
7,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
cloud at,8,TeXGyreTermesX-Regular,,8,8
𝑍,8,NewTXMI,,1,1
/,8,txsys,,1,1
Z,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
=,8,txmiaX,,1,1
1 and 0.1. Radiation,8,TeXGyreTermesX-Regular,,20,20
"pressure drove an outﬂow bubble around the central cluster, but only
in the solar metallicity cloud. On those scales, photoionization was
insigniﬁcant, with the SFE being the same as the hydrodynamics
model when radiation pressure was switched oﬀ. They found the
SFE at 0",8,TeXGyreTermesX-Regular,,271,68
.,8,NewTXMI,,1,1
1 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
"was higher than the solar model by a factor of 4,
which is the opposite trend to Fukushima et al. (2020). However,
Howard et al. only emitted radiation from sink particles once they
exceeded 10",8,TeXGyreTermesX-Regular,,193,66
4,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
", and this could aﬀect the evolution at early times.
The right-most panel of Fig. 8 shows a region of high radiation
pressure where gas is accelerated in the cells around a dense group
of sink particles. This creates a cavity in the ionized gas at this
location, comparable to the descriptions by Mathews (1967) and
Draine (2011). It should be noted that dust is dynamically well-
coupled to the gas in our numerical scheme. Taking into account
separate dust dynamics can result in a dust cavity with variations
in dust-to-gas ratio and grain size distribution, as well as shallower
gradients in gas density (Akimkin et al. 2015, 2017; Ishiki et al.
2018).",8,TeXGyreTermesX-Regular,,656,70
Variation in the initial conditions between simulations clearly adds,8,TeXGyreTermesX-Regular,,68,68
"complexity when trying to make direct comparisons – the structure
of the density and velocity before stars form and feedback initiates
will aﬀect cloud evolution. In addition to mass, average density, and
radial dependence of density, diﬀerent models use diﬀerent turbulent
velocity ﬁelds. The eﬀects of this were investigated by Geen et al.
(2018), who carried out a suite of models with photoionization feed-
back, varying the velocity structure and hence ﬁnal cloud length and
ﬁlamentary structure. Separately they varied the random sampling
of the IMF in the star formation prescription. Resulting SFEs varied
between 6 and 23 per cent, showing that a relatively large margin
of error can be caused by the model setup and not just the feedback
physics. In the context of those results, our work would imply that
variations in metallicity are not as important as other initial condi-
tions such as morphology when it comes to setting the star formation
eﬃciency.",8,TeXGyreTermesX-Regular,,965,70
Radial velocities for Kim et al. (2018) were between,8,TeXGyreTermesX-Regular,,52,52
+,8,txsys,,1,1
18 and,8,TeXGyreTermesX-Regular,,6,6
+,8,txsys,,1,1
26 km s,8,TeXGyreTermesX-Regular,,7,7
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"for ionized gas, and between",8,TeXGyreTermesX-Regular,,28,28
+,8,txsys,,1,1
5 and,8,TeXGyreTermesX-Regular,,5,5
+,8,txsys,,1,1
15 km s,8,TeXGyreTermesX-Regular,,7,7
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"for
neutral gas. The magnitudes are similar to our results, particularly for
the lowest metallicity model, and are consistent with the rocket eﬀect
(Oort & Spitzer 1955; Mellema et al. 1998, 2006; Arthur et al. 2011).
The fact that feedback in our clouds must ﬁrst overcome infall could
be due to the initial radial density proﬁle – Kim et al. use clouds with
uniform density, while ours are centrally concentrated. The radiation
pressure-only model by Tsang & Milosavljević (2018) shows infall
being stabilised by feedback to a near-constant velocity, while the
hydrodynamics run collapses at an accelerating pace. Again, the
initial conditions diﬀer, as Tsang & Milosavljević use a turbulent
box with 100 times more mass and 30 times the density of our cloud,
so the infall velocities were also faster – inside a 1 pc radius around
the central cluster, this approached",8,TeXGyreTermesX-Regular,,870,72
−,8,txsys,,1,1
100 km s,8,TeXGyreTermesX-Regular,,8,8
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"after a free-fall time
in the hydrodynamics run, and around",8,TeXGyreTermesX-Regular,,59,36
−,8,txsys,,1,1
20 km s,8,TeXGyreTermesX-Regular,,7,7
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"in the feedback
case. Nonetheless, the qualitative behaviour matches what we ﬁnd.",8,TeXGyreTermesX-Regular,,81,65
"Our general results show that photoionization is the dominant
feedback mechanism driving the evolution of the cloud, while radi-
ation pressure plays a secondary, local role. This is similar to the di-
chotomy between photoionization and momentum-only stellar winds
as described by Dale et al. (2014), where the momentum injected by
winds created cavities around sink particles. Likewise, our SFEs are
higher than expected for the GMC scale, which could be attributed
to the initial conditions, or to the lack of other feedback mechanisms
(such as energy-injecting stellar winds and supernovae which pro-
duce hot gas around",8,TeXGyreTermesX-Regular,,624,72
∼,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
6,7,TeXGyreTermesX-Regular,,1,1
"K). While there is still uncertainty about
the impact of metallicity on star formation, its role in gas disper-
sal is clearer – lower metallicity aids photoionization, while higher",8,TeXGyreTermesX-Regular,,181,69
metallicity aids radiation pressure.,8,TeXGyreTermesX-Regular,,36,36
5 SUMMARY AND CONCLUSIONS,8,TeXGyreTermesX-Bold,,25,25
We have modelled a 10,8,TeXGyreTermesX-Regular,,21,21
5,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
"turbulent cloud with diﬀerent gas metal-
licities,",8,TeXGyreTermesX-Regular,,50,40
𝑍,8,NewTXMI,,1,1
/,8,txsys,,1,1
Z,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
=,8,txmiaX,,1,1
"2, 1, 0.5, 0.1 and dust-to-gas ratio scaling linearly
with",8,TeXGyreTermesX-Regular,,58,53
𝑍,8,NewTXMI,,1,1
